FEC_ID,PRIMARY_PCT,GENERAL_PCT,ELEC_CYCLE
H0TX23086 ,0.822095757,0.482942808,2016
H0TX26105,,0.040250094,2016
H0TX27061,0.559059291,0.61692688,2016
H0TX30032,1,0.189730654,2016
H0VA01185,,0.033448155,2016
H0VA02118,0.525455349,0.613169585,2016
H0VA09055,1,0.685850732,2016
H0WA02080 ,0.518135275,0.640162504,2016
H0WA03161,0.465339647,0.586652166,2016
H0WA08046,0.535454326,0.554150281,2016
H0WI07051,0.894484703,0.616715111,2016
H0WV01072,1,0.689733885,2016
H0WV02104,0.290877303,0.418186551,2016
H2AK00143,0.714414577,0.103083083,2016
H2AL03032,0.759837497,0.669318435,2016
H2AR02061,,0.047417213,2016
H2AZ04127 ,0.308208155,0.433703822,2016
H2AZ04143 ,0.997970678,0.285466478,2016
H2AZ05132,0.588229383,0.378697094,2016
H2AZ06197,1,0.314257905,2016
H2AZ07070 ,1,0.986347535,2016
H2AZ07161,,0.002198166,2016
H2AZ08078,0.527680264,0.430415074,2016
H2AZ08102 ,1,0.569584926,2016
H2AZ09019 ,1,0.60919184,2016
H2CA00104,0.661171199,0.637214454,2016
H2CA00120 ,0.640218388,0.603795125,2016
H2CA02142,0.407906576,0.590531022,2016
H2CA06259 ,0.683004585,0.768500995,2016
H2CA08164 ,0.419938873,0.622580191,2016
H2CA15094 ,0.765029171,0.737667953,2016
H2CA16100,0.328446369,0.419651575,2016
H2CA20094 ,0.54025099,0.567382635,2016
H2CA27198 ,0.28098352,0.325796387,2016
H2CA28113 ,0.613651591,0.747317022,2016
H2CA30143 ,0.775810224,0.771833924,2016
H2CA31125 ,0.430811579,0.560675385,2016
H2CA33048 ,0.7630153,0.713704897,2016
H2CA35100 ,0.400893534,0.478042519,2016
H2CA36439,0.584787379,0.620539341,2016
H2CA37023 ,0.549440368,0.58822118,2016
H2CA39078 ,0.7002091,0.704782995,2016
H2CA43245 ,0.645463941,0.649513741,2016
H2CA48095 ,0.276254048,0.414402483,2016
H2CA50026 ,0.668243029,0.727541549,2016
H2CA52089 ,0.588658434,0.565256848,2016
H2CO02122,,0.049886163,2016
H2CT01171,,0.020973077,2016
H2CT01189,,0.337697531,2016
H2CT02112,,0.632289399,2016
H2CT05131,,0.579949657,2016
H2DE00148,,0.015300494,2016
H2FL00292 ,0.610351043,0.585673533,2016
H2FL04138,,0.022101147,2016
H2FL05192,,0.03037604,2016
H2FL06091 ,1,0.276051965,2016
H2FL06109 ,1,0.565634666,2016
H2FL08055 ,0.771563032,0.485170576,2016
H2FL08063 ,0.571232103,0.648686717,2016
H2FL13139,0.762394034,0.402320712,2016
H2FL14053 ,1,0.627062981,2016
H2FL14160,,0.039427179,2016
H2FL20043,0.730501089,0.404858876,2016
H2FL21066,,0.021488056,2016
H2FL23021 ,1,0.803120046,2016
H2FL25018 ,1,0.623602117,2016
H2GA01223,,0.004116298,2016
H2GA02031,1,0.612298484,2016
H2GA09150 ,0.612741926,1,2016
H2GA12121,0.789588513,0.616008528,2016
H2GA13012 ,1,1,2016
H2GU00033,0.628097242,0.536905877,2016
H2HI02110,0.80375699,0.718616109,2016
H2HI02508,0.845324235,0.811567767,2016
H2IA01055,0.993480999,0.537442497,2016
H2IA05072,0.646349319,0.612325426,2016
H2ID01150,,0.000149146,2016
H2IL01042 ,0.714364398,0.740946996,2016
H2IL02172,0.73919013,0.798076205,2016
H2IL08039 ,0.751740008,1,2016
H2IL10068,0.537326664,0.52600386,2016
H2IL12130,0.801369863,0.059999617,2016
H2IL13120 ,0.769504997,0.596649427,2016
H2IL17071 ,1,0.603080106,2016
H2IL20042 ,0.603721055,1,2016
H2IN05082,0.695027229,0.614609495,2016
H2IN07088,,0.046333212,2016
H2IN09167 ,0.701148697,0.404614627,2016
H2KY04121,1,0.713205097,2016
H2LA03063,,0.019419324,2016
H2MA04073,0.986554622,0.700985989,2016
H2MA09072,0.973746082,0.724136641,2016
H2MD02160,1,0.620986817,2016
H2MD05155,0.758864606,0.673782838,2016
H2MD06195,0.849167279,0.559593702,2016
H2MD08175,,0.017543595,2016
H2MI04237,1,0.320749578,2016
H2MI05101,,0.01535903,2016
H2MI05119 ,1,0.611601956,2016
H2MI07073,,0.049210441,2016
H2MI11133,,0.0437695,2016
H2MI14111,0.873786713,0.785065632,2016
H2MI17023,1,0.579105214,2016
H2MN07014,1,0.524679007,2016
H2MN08111,1,0.501704582,2016
H2MO02078,1,0.028449344,2016
H2MO02102,0.825779082,0.585425458,2016
H2MO06228,1,0.023179167,2016
H2NC01081,0.648696366,0.672012135,2016
H2NC07096,1,0.60913818,2016
H2NC08185,0.645778286,0.587729264,2016
H2NC09134,0.34950763,0.581822775,2016
H2NC11080,1,0.640889772,2016
H2NC13110,0.533958431,0.567085801,2016
H2NJ02037,1,0.592145604,2016
H2NJ02177,,0.01266979,2016
H2NJ03191,,0.021113244,2016
H2NJ05014,0.762349001,0.580010866,2016
H2NJ08224,,0.025050175,2016
H2NJ10154,1,0.85673629,2016
H2NM02126 ,1,0.627204272,2016
H2NV00050,0.399352983,0.485186913,2016
H2NV02395,1,0.583003549,2016
H2NV04045,0.319832303,0.459623814,2016
H2NY00010,1,0.906556427,2016
H2NY03089,1,0.620331858,2016
H2NY06116,1,0.720603063,2016
H2NY08120,1,0.075727938,2016
H2NY09110,1,0.066901821,2016
H2NY10092,1,0.932198972,2016
H2NY13062,1,0.016813234,2016
H2NY13096,0.359799635,0.886440743,2016
H2NY14037,1,0.830948989,2016
H2NY17071,1,0.780330595,2016
H2NY22139,1,0.555900483,2016
H2OH02085,0.848741879,0.650034237,2016
H2OH03067,1,0.640887458,2016
H2OH03125,1,0.685739881,2016
H2OH09031,1,0.686853306,2016
H2OH14064,0.644908532,0.625779044,2016
H2OH15095,1,0.338354013,2016
H2OH17109,0.892861484,0.677296399,2016
H2OK01143 ,0.807517357,1,2016
H2OK02083,0.634065413,0.706062409,2016
H2OK04055 ,0.713864526,0.696284649,2016
H2OR01133,0.897393429,0.596122668,2016
H2PA04135,0.995889746,0.659997726,2016
H2PA09035,0.505661343,0.628037861,2016
H2PA09100,0.252269939,0.003352587,2016
H2PA11098 ,0.999361479,0.636221231,2016
H2PA15099,0.997952917,0.379915404,2016
H2PA17079,0.990664766,0.537477298,2016
H2PA18143,0.993483032,0.983935218,2016
H2SC02042,1,0.700851907,2016
H2SC02059,1,0.602453803,2016
H2SC04121,,0.017259106,2016
H2SC07066,1,0.609639229,2016
H2TN05131 ,1,0.625533735,2016
H2TN06030 ,1,0.722153557,2016
H2TN07103,0.274483992,0.687524979,2016
H2TN07194,,0.042808805,2016
H2TN08077,,0.014349227,2016
H2TX00015,0.694226602,0.779167009,2016
H2TX01070,,0.039507097,2016
H2TX03118,0.74627155,0.612019579,2016
H2TX03126 ,0.61417915,0.710683289,2016
H2TX05121,1,0.80606092,2016
H2TX07036,1,0.438264334,2016
H2TX10113 ,0.519474565,0.384420985,2016
H2TX11095,,0.051569286,2016
H2TX14149,0.840422905,0.618560949,2016
H2TX16185,0.855790598,0.857323845,2016
H2TX20062,,0.024054085,2016
H2TX23082,0.897927294,0.661920821,2016
H2TX23124,0.883707142,0.469617627,2016
H2TX26093,0.793606469,0.663563996,2016
H2TX27190 ,1,0.62672121,2016
H2TX29030,0.574459852,0.724712461,2016
H2TX30103,,0.189770957,2016
H2TX31044,0.712833199,0.583510197,2016
H2TX33040,1,0.583463359,2016
H2TX33073 ,0.634066477,0.737103245,2016
H2TX33099,0.52368894,0.262896755,2016
H2TX35011,1,0.797361312,2016
H2TX35029 ,1,0.315746852,2016
H2UT01094,,0.659306915,2016
H2UT02324,,0.616028695,2016
H2UT04023,,0.537558865,2016
H2VA06115,0.779168034,0.666175219,2016
H2VI00082,0.854670559,0.975104013,2016
H2VT00110,,0.000142212,2016
H2WA06129 ,0.583696008,0.615305307,2016
H2WI02124,0.994502895,0.6871753,2016
H2WY00133,0.89261745,0.04115563,2016
H4AL01123,0.601117771,0.963824672,2016
H4AL03061,1,0.329319689,2016
H4AL06098,1,0.744939357,2016
H4AR02141,0.845422105,0.583447948,2016
H4AR04048,1,0.749040584,2016
H4AS00036,,0.754013858,2016
H4AS00069,,0.082643231,2016
H4AS00093,,0.015294913,2016
H4AZ03075,,0.000953421,2016
H4AZ04024 ,0.710630206,0.685491235,2016
H4AZ06045 ,0.803137633,0.621302906,2016
H4AZ07043,1,0.752246381,2016
H4CA02098 ,0.156531707,0.231499005,2016
H4CA10075 ,0.27578285,0.482995426,2016
H4CA11081 ,0.552701629,0.573595227,2016
H4CA12055 ,0.390798126,0.61008954,2016
H4CA16049 ,0.760775649,0.739444325,2016
H4CA18094 ,0.243981893,0.288549995,2016
H4CA20082 ,0.559146387,0.580348425,2016
H4CA23011 ,0.761168596,0.760842034,2016
H4CA24142,0.204520312,0.465809133,2016
H4CA25123 ,0.482579346,0.531300615,2016
H4CA26139,0.359781612,0.396204875,2016
H4CA31071,0.226727047,0.439324615,2016
H4CA31105,0.209108003,0.295217005,2016
H4CA33119,0.691536417,0.664398475,2016
H4CA35031 ,0.755673985,0.723909123,2016
H4CA42086 ,0.375478769,0.41177882,2016
H4CA45097,0.408784393,0.585597517,2016
H4CA47069 ,0.219337041,0.362785546,2016
H4CO04090,1,0.635452532,2016
H4CT04114,,0.400982331,2016
H4FL05081,1,0.357656979,2016
H4FL08077,1,0.32549845,2016
H4FL11071 ,1,0.315953881,2016
H4FL13101,0.751048592,0.480969082,2016
H4FL14091 ,1,0.340923985,2016
H4FL19058 ,1,0.342434487,2016
H4FL19082,,5.50712E-05,2016
H4FL20023,0.568045587,0.567049393,2016
H4FL22086 ,1,0.410646737,2016
H4FL22110 ,1,0.351448963,2016
H4FL26038 ,1,0.529500039,2016
H4GA01039 ,1,0.995883702,2016
H4GA02060 ,0.789942091,0.387701516,2016
H4GA06087,1,0.616824895,2016
H4GA11061 ,0.60274939,0.674057739,2016
H4GA11111,1,0.325942261,2016
H4HI01050,,0.005292579,2016
H4HI01183,1,0.021649856,2016
H4IA01077,0.674967908,0.460814542,2016
H4IA03115,0.847771752,0.534473349,2016
H4IA03123,,0.011576097,2016
H4IA03149,,0.0393864,2016
H4IA04113,0.495491725,0.397148765,2016
H4IL03077 ,1,0.999596293,2016
H4IL07037,0.811923292,0.842395433,2016
H4IL09074,,0.000241629,2016
H4IL12060,1,0.543050843,2016
H4IN01012,0.799657712,0.81511727,2016
H4IN01152,,0.184815954,2016
H4IN04172,1,0.30476165,2016
H4KS01059,,0.262583779,2016
H4KY01073,1,0.27806815,2016
H4LA01147,,0.128034077,2016
H4LA05098,,0.02055461,2016
H4LA05221,,0.815705893,2016
H4LA06062,,0.149140134,2016
H4LA06153,,0.626651324,2016
H4MA01059,,0.178839892,2016
H4MA03022,0.992360088,0.982440061,2016
H4MA03097,0.990734386,0.312018271,2016
H4MA05084,0.985092232,0.985504146,2016
H4MA06090,0.990622695,0.983658913,2016
H4MA09052,0.618586881,0.336416641,2016
H4MD04071,0.457592195,0.21415874,2016
H4MD05144,0.532584376,0.293735477,2016
H4MD07066,,5.33062E-05,2016
H4MD07074,0.415901543,0.218104054,2016
H4ME02200,1,0.451699827,2016
H4ME02234,1,0.547664141,2016
H4MI04118,0.379508507,0.630917084,2016
H4MI04126 ,1,0.616219743,2016
H4MI05123,1,0.351096649,2016
H4MI06105 ,1,0.364055649,2016
H4MI07103 ,0.751651646,0.550529111,2016
H4MI08101,,0.006131325,2016
H4MI08135,1,0.560345861,2016
H4MI09083,,0.015734434,2016
H4MI09091,,0.019183525,2016
H4MI11089 ,1,0.401754469,2016
H4MI11097,1,0.52932372,2016
H4MI12079 ,1,0.643381972,2016
H4MI13200,1,0.157259394,2016
H4MI13218,,0.034271151,2016
H4MN02136,,0.077916084,2016
H4MN06087,0.687370391,0.655793427,2016
H4MN08083,1,0.4960768,2016
H4MO05234,0.882060282,0.588293706,2016
H4MO05341,1,0.030015111,2016
H4MO07131,0.521435306,0.273934089,2016
H4MO08162,0.675034551,0.743974022,2016
H4MS02068,1,0.67105915,2016
H4MS02183,,0.024135982,2016
H4MS03041,0.654548312,0.303689425,2016
H4MS03058,,0.027480289,2016
H4MT01041,0.999986175,0.561915283,2016
H4NC01046,1,0.686232353,2016
H4NC05146,0.679414093,0.584016855,2016
H4NC05245,0.477107815,0.415983145,2016
H4NC06052,0.779210575,0.592291044,2016
H4NC06136,0.256761178,0.438966278,2016
H4NC07100,1,0.39086182,2016
H4NC10047,0.784175708,0.631390388,2016
H4NC12100,0.425065131,0.670240481,2016
H4NC12142,0.41796221,0.329759519,2016
H4ND01028,0.998203055,0.069515067,2016
H4NE01064,1,0.694526384,2016
H4NE02054,1,0.477274304,2016
H4NH01235,,0.016596354,2016
H4NH02258,0.396904239,0.453181791,2016
H4NJ01084,0.702919283,0.599827153,2016
H4NJ01142,,0.017916477,2016
H4NJ01159,,0.006452289,2016
H4NJ02157,0.810660492,0.372195638,2016
H4NJ03130,1,0.593171981,2016
H4NJ03163,0.627998247,0.388727672,2016
H4NJ10085,,0.007837645,2016
H4NJ12149,0.936271196,0.628581525,2016
H4NM01124,1,0.348526983,2016
H4NM02080,,0.000305921,2016
H4NV01187,,0.019877676,2016
H4NV03126,,0.030762502,2016
H4NV04017,0.767865984,0.445099795,2016
H4NV04058,,0.038390647,2016
H4NY04075,1,0.595600639,2016
H4NY11138,1,0.922854533,2016
H4NY13076,1,0.035287524,2016
H4NY15121,1,0.012089453,2016
H4NY21079,1,0.652538829,2016
H4NY21111,1,0.045677645,2016
H4NY22051,1,0.464738216,2016
H4NY24073,1,0.604938517,2016
H4NY27076,1,0.745772987,2016
H4NY29098,1,0.437803647,2016
H4OH04046,0.667348728,0.320111381,2016
H4OH07049,,0.070081698,2016
H4OH09128,,1.77055E-05,2016
H4OH10167,1,0.326738997,2016
H4OH14102,0.666135631,0.37373276,2016
H4OK02170 ,0.599644162,0.232034069,2016
H4OK05132 ,0.803232134,0.570923477,2016
H4OK06056 ,0.779461404,0.782908659,2016
H4OR03135,0.747119645,0.204401669,2016
H4PA03117,0.992591601,0.972086931,2016
H4PA06052 ,0.997757384,0.427284456,2016
H4PA07092 ,0.739404465,0.405174253,2016
H4PA09056,0.262331288,0.363483055,2016
H4PA12043 ,0.985259933,0.382052944,2016
H4PA13199,0.998598837,0.999010657,2016
H4PA15087,0.998498716,0.583414951,2016
H4PA17141,0.623973339,0.461476602,2016
H4PA18131,0.763685365,0.742553897,2016
H4RI01133,1,0.35094403,2016
H4RI02073,,0.070927959,2016
H4RI02107,1,0.30679299,2016
H4SC01073,0.556109661,0.585570625,2016
H4SC01271,1,0.36835809,2016
H4SC03111,1,0.270719793,2016
H4TN01144,,0.062057109,2016
H4TN03181,,0.019078517,2016
H4TN08057,0.547966448,0.250855047,2016
H4TN09071,1,0.18867483,2016
H4TN09097,,0.023871681,2016
H4TX02108,1,0.606291062,2016
H4TX02173,,0.023106284,2016
H4TX03098,,0.009211071,2016
H4TX04039,0.819496796,0.738968315,2016
H4TX04153,0.680376235,0.879875721,2016
H4TX06117,0.686454673,0.583411393,2016
H4TX08055,,0.113879166,2016
H4TX09095 ,1,0.806437411,2016
H4TX10028 ,1,0.630704134,2016
H4TX10093 ,1,0.573323736,2016
H4TX10184,,0.042255278,2016
H4TX12032,,0.037454745,2016
H4TX13014,1,0.899693548,2016
H4TX16082,,0.099817953,2016
H4TX18054,1,0.734954089,2016
H4TX19136,1,0.895024562,2016
H4TX19284,,0.048089446,2016
H4TX21082,,0.041386846,2016
H4TX22163,0.761596833,0.404784269,2016
H4TX23088,,0.047439565,2016
H4TX24094,1,0.561775536,2016
H4TX24151,,0.031291382,2016
H4TX28061,,0.025026838,2016
H4UT01108,,0.058733849,2016
H4UT03211,,0.265386166,2016
H4UT04011,,0.413058284,2016
H4UT04045,,0.049382851,2016
H4VA07143,,0.575031183,2016
H4VA08224,1,0.683842223,2016
H4VA10089,1,0.526823404,2016
H4WA01258,0.309678752,0.445849719,2016
H4WA04088 ,0.275250768,0.42363615,2016
H4WA04104,0.457727738,0.57636385,2016
H4WA05127,0.315375235,0.403589731,2016
H4WA08071,0.568177432,0.601950976,2016
H4WA09061,0.233567337,0.271125685,2016
H4WI04183,0.844931725,0.767424514,2016
H4WI04266,,0.116740848,2016
H4WI06048,0.996488294,0.571547358,2016
H4WV02080,0.731224477,0.581813449,2016
H4WV03070,1,0.678819478,2016
H5MD05018,,0.030718124,2016
H6AK00045,0.715192195,0.503208976,2016
H6AK00235,0.678812308,0.360219729,2016
H6AK00300,,0.029503761,2016
H6AL02167,1,0.405262054,2016
H6AL04098,0.811757653,0.985303453,2016
H6AL05202,1,0.331577616,2016
H6AL06127,1,0.254198223,2016
H6AR01114,,0.237219297,2016
H6AR02245 ,1,0.368133067,2016
H6AR03110,,0.22681884,2016
H6AR04076,,0.250959416,2016
H6AS00031,,0.133598107,2016
H6AS00049,,0.01444989,2016
H6AZ01199,0.587687029,0.506640305,2016
H6AZ01264,1,0.059655873,2016
H6AZ03211 ,,0.001873738,2016
H6AZ03245,,0.008627139,2016
H6AZ05083,0.294934106,0.640951631,2016
H6AZ05133,0.65446133,0.359048369,2016
H6AZ07030 ,1,0.247375811,2016
H6AZ07048,,0.000377808,2016
H6AZ08202,,0.00025086,2016
H6AZ09010,0.606895746,0.390440601,2016
H6AZ09069,,0.000201797,2016
H6AZ09077,,0.000165762,2016
H6CA01194,0.282550221,0.409468978,2016
H6CA03117 ,0.242626882,0.406485683,2016
H6CA04156,0.274512825,0.372801144,2016
H6CA05195,0.703810224,0.754270155,2016
H6CA05336 ,0.192039051,0.231314898,2016
H6CA06227 ,0.183727405,0.245729845,2016
H6CA07126 ,0.459958648,0.488286282,2016
H6CA11169,0.246673184,0.27947178,2016
H6CA12175 ,0.076634937,0.191267394,2016
H6CA13140,0.080451577,0.092154452,2016
H6CA14114,0.009581232,0.191368735,2016
H6CA15152 ,0.234970829,0.262332047,2016
H6CA19121 ,0.239224351,0.260555675,2016
H6CA20145,0.198413949,0.292469242,2016
H6CA20152 ,0.708302514,0.707530758,2016
H6CA21218 ,0.242069803,0.432617365,2016
H6CA22125,0.554604104,0.691751109,2016
H6CA22182 ,0.296951318,0.324349055,2016
H6CA23206 ,0.274484104,0.308248891,2016
H6CA24113 ,0.601135322,0.726383915,2016
H6CA24303 ,0.319384722,0.534190867,2016
H6CA25177 ,0.290460262,0.468699385,2016
H6CA28171,0.184354733,0.220133206,2016
H6CA29229 ,0.129784338,0.252682978,2016
H6CA30185,0.139528835,0.273616085,2016
H6CA32132,0.246674208,0.384256828,2016
H6CA33106 ,0.308463583,0.335601525,2016
H6CA34229 ,0.211504263,0.228166076,2016
H6CA35127,0.244326015,0.276090877,2016
H6CA36182,0.316053589,0.379460659,2016
H6CA37313,0.106593948,0.188736977,2016
H6CA39020,0.604994486,0.572304294,2016
H6CA39137 ,0.395005514,0.427695706,2016
H6CA40291,0.236909267,0.286295103,2016
H6CA41182,0.174826238,0.350486259,2016
H6CA44103 ,0.219703618,0.521957481,2016
H6CA44145 ,0.238831404,0.239157966,2016
H6CA46116 ,0.436896835,0.700199887,2016
H6CA46140,0.145614466,0.299800113,2016
H6CA48237 ,0.28885828,0.416802647,2016
H6CA49102,0.455245885,0.49738679,2016
H6CA50258 ,0.217549857,0.365487353,2016
H6CA51066 ,0.154300874,0.272458451,2016
H6CA52130 ,0.161622217,0.434743152,2016
H6CA53054 ,0.151577455,0.329907461,2016
H6CO01141,0.864440838,0.67870598,2016
H6CO01208,1,0.27709769,2016
H6CO01216,,0.04419633,2016
H6CO02149,1,0.371739644,2016
H6CO02156 ,,0.059338045,2016
H6CO03139,0.788641497,0.545988766,2016
H6CO03170,1,0.403473453,2016
H6CO03196,,0.050537781,2016
H6CO04160,1,0.316515417,2016
H6CO04178,,0.048026931,2016
H6CO04186,,5.11987E-06,2016
H6CO05159,0.680367002,0.622580182,2016
H6CO05233,0.581488062,0.308400117,2016
H6CO05266,,0.068685552,2016
H6CO05274 ,,0.000334149,2016
H6CO06058,1,0.42604877,2016
H6CO06082,,0.014986039,2016
H6CO07023,1,0.551802436,2016
H6CO07106,1,0.397961382,2016
H6CO07114,,0.050236181,2016
H6CT02162,,0.016145002,2016
H6CT03145,,0.30960731,2016
H6CT05157,,0.419956516,2016
H6DC00162,,0.062188856,2016
H6DE00206,0.437658714,0.55523488,2016
H6DE00214,,3.32826E-05,2016
H6DE00230,,9.50932E-06,2016
H6DE00248,,2.37733E-06,2016
H6DE00255,,0.019793648,2016
H6DE00263,,9.50932E-06,2016
H6DE01071,1,0.409616299,2016
H6FL01119 ,0.361213728,0.690998575,2016
H6FL01176 ,1,0.309001425,2016
H6FL02208,0.413798999,0.673234079,2016
H6FL02240 ,1,0.027361793,2016
H6FL02257,0.501106544,0.29939539,2016
H6FL02273,,8.73713E-06,2016
H6FL03073 ,,0.036530493,2016
H6FL03081,1,0.397834841,2016
H6FL04105 ,0.386583603,0.701820037,2016
H6FL04170 ,,2.68514E-05,2016
H6FL05177 ,1,0.351313283,2016
H6FL06126 ,0.366128075,0.414326467,2016
H6FL07140 ,1,0.514736113,2016
H6FL07157,,9.33113E-05,2016
H6FL08254,,0.043401671,2016
H6FL09070 ,1,0.685908204,2016
H6FL09179 ,0.36259943,0.574848202,2016
H6FL09195 ,0.675615412,0.425151798,2016
H6FL11126,1,0.617870656,2016
H6FL12181,1,0.314091796,2016
H6FL13148 ,0.806323755,0.597679288,2016
H6FL13205 ,1,0.519030918,2016
H6FL14112 ,1,0.382129344,2016
H6FL15150 ,1,0.425387944,2016
H6FL18097 ,0.379798903,0.535989232,2016
H6FL18121 ,,0.033259913,2016
H6FL18147,0.603679147,0.430726914,2016
H6FL18196 ,,2.39414E-05,2016
H6FL19087 ,0.527281327,0.658720805,2016
H6FL19103,,0.000300138,2016
H6FL20051,1,0.196879954,2016
H6FL23089 ,,0.016031196,2016
H6FL23097,,0.012060535,2016
H6FL25027 ,1,0.376397883,2016
H6FL26033,,0.058821852,2016
H6FL27031 ,0.589303594,0.451061433,2016
H6GA03113,0.539424576,0.68346598,2016
H6GA03154,0.501970786,0.31653402,2016
H6GA04129,1,0.757194597,2016
H6GA04152,1,0.242805403,2016
H6GA05217,1,0.84439143,2016
H6GA05290,1,0.15560857,2016
H6GA06124,1,0.383175105,2016
H6GA07155,1,0.396183156,2016
H6GA08120,1,0.323570807,2016
H6GA10159,,0.003622078,2016
H6GA12031,0.622487946,0.383991472,2016
H6GA14037,,0.000967952,2016
H6GU01016,0.601915362,0.45706509,2016
H6HI01196 ,,0.009541763,2016
H6HI01238,,0.021467708,2016
H6HI01261,1,0.032620567,2016
H6HI01279,1,0.227113468,2016
H6HI01295,,0.017238685,2016
H6HI01303,,0.001653301,2016
H6HI02400,0.55902439,0.188432233,2016
H6IA02146,0.990073407,0.536631967,2016
H6IA02161,0.99291109,0.461941129,2016
H6IA03250,,0.016264954,2016
H6IA04134,0.99515625,0.38619723,2016
H6ID01250,0.561531008,0.318136409,2016
H6ID02183,1,0.076646732,2016
H6ID02209,1,0.294080684,2016
H6IL01159,0.737792983,0.259027677,2016
H6IL02199,1,0.201923795,2016
H6IL05168 ,,0.27483393,2016
H6IL05176,0.579335793,0.046719409,2016
H6IL06117,0.687781611,0.59224015,2016
H6IL06166,0.671251051,0.40775985,2016
H6IL07305,,0.157604567,2016
H6IL08147,0.569852941,0.583149281,2016
H6IL08170 ,0.999745398,0.416850719,2016
H6IL09145,1,0.335068574,2016
H6IL10150,,9.09104E-05,2016
H6IL11117 ,0.369384655,0.395521332,2016
H6IL12099 ,1,0.39694954,2016
H6IL13121 ,1,0.403350573,2016
