FEC_ID,PRIMARY_PCT,GENERAL_PCT,ELEC_CYCLE
H4MS02191,1,0.077317923,2014
H4MS03058,,0.022755724,2014
H4MS04106,,0.005508562,2014
H4MS04148,1,0.022323495,2014
H4MS04155,1,0.005894225,2014
H4MT00068,0.598415018,0.404089542,2014
H4MT01041,0.332510276,0.554052989,2014
H4NC01046,0.811358242,0.733790408,2014
H4NC01095,0.513347596,0.266209592,2014
H4NC02127,0.408578826,0.411734672,2014
H4NC04115,1,0.252531206,2014
H4NC05146,0.75398117,0.610198377,2014
H4NC05245,0.655690766,0.389801623,2014
H4NC06052,0.59851043,0.586736767,2014
H4NC06086,0.56162366,0.413263233,2014
H4NC07068,0.582544355,0.371092784,2014
H4NC07100,1,0.034657225,2014
H4NC07118,,2.64896E-05,2014
H4NC09130,,0.01364097,2014
H4NC10047,0.780399756,0.610175689,2014
H4NC10104,1,0.389824311,2014
H4NC11086,0.540960407,0.371013459,2014
H4NC12100,0.442156573,0.754333928,2014
H4NC12134,1,0.246536626,2014
H4NC13033,0.703923866,0.426922805,2014
H4ND00046,0.998275519,0.384758917,2014
H4ND01028,0.995498392,0.058434874,2014
H4NE01064,0.865978652,0.688155168,2014
H4NE01163,1,0.311844832,2014
H4NE02054,0.814900418,0.4890239,2014
H4NH02241,0.491940718,0.448690928,2014
H4NJ01084 ,0.72061687,0.575327856,2014
H4NJ01092,1,0.395144939,2014
H4NJ01142,,0.014713998,2014
H4NJ01142 ,,0.010979002,2014
H4NJ01159,,0.003901731,2014
H4NJ01167,,0.002763213,2014
H4NJ01167 ,,0.004600837,2014
H4NJ02140 ,0.817688629,0.372716599,2014
H4NJ02165,,0.002658794,2014
H4NJ02173,,0.003742633,2014
H4NJ03106,0.837828726,0.443501717,2014
H4NJ03130 ,0.599148808,0.539867708,2014
H4NJ03163,,0.016630576,2014
H4NJ04120,1,0.311211388,2014
H4NJ04138 ,,0.009196507,2014
H4NJ05135,0.902367424,0.433027562,2014
H4NJ06109 ,1,0.389275841,2014
H4NJ06117,,0.011423163,2014
H4NJ07099 ,1,0.387688427,2014
H4NJ08071,1,0.190409719,2014
H4NJ08097,,0.008211977,2014
H4NJ09111,1,0.300899061,2014
H4NJ09129,,0.014237209,2014
H4NJ10101 ,1,0.126236365,2014
H4NJ10119,,0.008900939,2014
H4NJ10127 ,,0.011032527,2014
H4NJ11091,0.759536561,0.374299728,2014
H4NJ12123 ,1,0.365097125,2014
H4NJ12149,0.430427586,0.609506221,2014
H4NJ12164 ,,0.00303304,2014
H4NJ12172,,0.008964318,2014
H4NM01116,0.653434214,0.414137487,2014
H4NM02072,1,0.355258261,2014
H4NM02080,,0.00046692,2014
H4NM03088,,0.000282492,2014
H4NV01153,0.546639109,0.378746933,2014
H4NV01179 ,,0.032590692,2014
H4NV01187,,0.020249318,2014
H4NV02151,0.383475863,0.27934053,2014
H4NV03084 ,0.840216354,0.361270665,2014
H4NV03118,,0.010746711,2014
H4NV03126 ,,0.01123395,2014
H4NV03134 ,,0.009223231,2014
H4NV04017 ,0.426304785,0.48528456,2014
H4NV04058 ,,0.031495401,2014
H4NY02061,1,0.016371205,2014
H4NY03077,1,0.451826616,2014
H4NY04075,1,0.527886701,2014
H4NY04091,1,0.47106097,2014
H4NY05106,,0.048483482,2014
H4NY07110,1,0.089528615,2014
H4NY10106,1,0.11819672,2014
H4NY10114,1,0.005437717,2014
H4NY11138,1,0.892944722,2014
H4NY12052,1,0.200398487,2014
H4NY13076,1,0.125151558,2014
H4NY14090,1,0.117736522,2014
H4NY15121,1,0.018510334,2014
H4NY15139,1,0.0100419,2014
H4NY17135,1,0.435387868,2014
H4NY18109,,0.023976638,2014
H4NY19115,1,0.354944092,2014
H4NY20121,1,0.387140347,2014
H4NY21079,1,0.550908008,2014
H4NY21103,1,0.338144365,2014
H4NY21111,1,0.110140381,2014
H4NY23067,1,0.38282983,2014
H4NY24073,1,0.594683318,2014
H4NY26052,1,0.318491007,2014
H4NY27076,1,0.681478895,2014
H4NY27118,1,0.289282821,2014
H4NY29098,1,0.501645325,2014
H4OH02156 ,0.297092054,0.340374221,2014
H4OH04046,1,0.323342577,2014
H4OH05043,1,0.289209095,2014
H4OH06074 ,0.72947049,0.38583912,2014
H4OH06090 ,1,0.031811888,2014
H4OH08070 ,0.546351931,0.273636702,2014
H4OH09086,,0.000696886,2014
H4OH09102 ,0.722293378,0.321712348,2014
H4OH09128,,0.000180444,2014
H4OH10167 ,0.557514451,0.315289672,2014
H4OH11066,1,0.205492391,2014
H4OH12064 ,1,0.041378499,2014
H4OH12072 ,1,0.277545334,2014
H4OH13104,,0.000489892,2014
H4OH14102,1,0.330207848,2014
H4OH16115 ,0.580523602,0.362623267,2014
H4OK02162,,0.053772876,2014
H4OK04150,,0.045402603,2014
H4OK05066,0.815648842,0.246577814,2014
H4OK05124,0.542269651,0.363155348,2014
H4OK05132,0.592603921,0.600956433,2014
H4OK05173,,0.012976567,2014
H4OK05181,,0.009237556,2014
H4OK06056,0.828241796,0.786150172,2014
H4OR01113,0.422899116,0.344651624,2014
H4OR02178 ,0.617695442,0.256710446,2014
H4OR02202,,0.036499957,2014
H4OR03101,0.978081836,0.196149025,2014
H4OR03127,,0.021796234,2014
H4OR03135,,0.013693951,2014
H4OR04109,,0.015075166,2014
H4OR05239 ,0.628285973,0.392517646,2014
H4OR05247,,0.027301059,2014
H4OR05262,,0.018492429,2014
H4PA00048,0.975915222,0.254636668,2014
H4PA01103,0.997291132,0.171628556,2014
H4PA02051,0.99807877,0.122965265,2014
H4PA03109,0.988363708,0.39368976,2014
H4PA05062,0.532746995,0.364038992,2014
H4PA07092,0.999016049,0.379610845,2014
H4PA08074,1,0.619021295,2014
H4PA08108,0.511327399,0.380978705,2014
H4PA10054,0.98888264,0.248095074,2014
H4PA10062,,0.126074467,2014
H4PA11052,0.982122598,0.336928508,2014
H4PA12043,0.676716884,0.407223012,2014
H4PA13199,0.406021075,0.671197393,2014
H4PA15087,0.999372375,1,2014
H4PA16085,0.626376976,0.422804778,2014
H4PA17125,0.442626883,0.432417859,2014
H4PA18131,0.840626059,1,2014
H4RI01125,0.72436751,0.402294452,2014
H4RI02107,1,0.375765138,2014
H4SC01073,1,0.934100067,2014
H4SC02063,,0.021344093,2014
H4SC03129,0.666088117,0.287673237,2014
H4SC04085,,0.147394481,2014
H4SC05058,1,0.411002312,2014
H4SC06080,0.664851358,0.255494949,2014
H4SC06098,,0.018312653,2014
H4SC07013,1,0.399804109,2014
H4SD00049 ,1,0.33470373,2014
H4TN01144,,0.071026027,2014
H4TN02076,,0.025325185,2014
H4TN03181,,0.030557922,2014
H4TN04171,1,0.353168108,2014
H4TN04213,,0.063582225,2014
H4TN05103,,0.019769763,2014
H4TN06168,1,0.22968963,2014
H4TN06184,,0.059433549,2014
H4TN07117,0.810089139,0.267752538,2014
H4TN08081,0.136469094,2.31756E-05,2014
H4TN09071,,0.006572287,2014
H4TN09089,,0.004144144,2014
H4TN09097,,0.006452166,2014
H4TX02108,1,0.679455561,2014
H4TX02157,1,0.296361964,2014
H4TX02173,,0.015437324,2014
H4TX03098,,0.179895863,2014
H4TX04039,1,0.774663436,2014
H4TX04153,0.528124259,1,2014
H4TX06117,0.726620628,0.611499642,2014
H4TX07073,,0.021889554,2014
H4TX08055,,0.005117975,2014
H4TX08105,,0.106754373,2014
H4TX09095,1,0.908212504,2014
H4TX09129,,0.091787496,2014
H4TX10028,1,0.624827228,2014
H4TX10093,1,0.621817976,2014
H4TX10184,,0.03678454,2014
H4TX11034,,0.097303762,2014
H4TX12032,,0.023858124,2014
H4TX13014,0.682079703,0.843219146,2014
H4TX13063,1,0.12797164,2014
H4TX13071,,0.021779979,2014
H4TX14079,0.682389059,0.360643248,2014
H4TX16082,,0.033417687,2014
H4TX17098,1,0.32400557,2014
H4TX17106,,0.030173484,2014
H4TX18054,1,0.717828507,2014
H4TX18096,,0.01228186,2014
H4TX18112,,0.022280917,2014
H4TX19102,0.643683578,0.771798867,2014
H4TX19136,0.737002297,0.902696238,2014
H4TX19235,,0.04405143,2014
H4TX19276,1,0.183687445,2014
H4TX19292,,0.000462258,2014
H4TX21090,,0.134949946,2014
H4TX22171,0.531884743,0.315664463,2014
H4TX22189,,0.018876265,2014
H4TX23088,,0.025409559,2014
H4TX24094,1,0.650448037,2014
H4TX24151,,0.02646575,2014
H4TX25174,,0.035416538,2014
H4TX27055,1,0.336917289,2014
H4TX27063,,0.02711241,2014
H4TX28061,,0.045642009,2014
H4TX28079,,0.133353473,2014
H4TX30034,,0.067622622,2014
H4TX30059,,0.052914654,2014
H4TX31040,1,0.319622731,2014
H4TX32030,1,0.354429326,2014
H4TX33020,,0.134863219,2014
H4TX34010,1,0.385730561,2014
H4TX35017,,0.013447649,2014
H4TX36080,,0.014576889,2014
H4UT01108,,0.037274867,2014
H4UT01124,,0.034867804,2014
H4UT02197,,0.325505513,2014
H4UT02221,,0.030843845,2014
H4UT02239,,0.011861439,2014
H4UT02247,,0.000800339,2014
H4UT03153,,0.224849207,2014
H4UT03195,,0.022387432,2014
H4UT03203,,0.010611586,2014
H4UT03211,,0.018123159,2014
H4UT03237,,0.00196381,2014
H4UT04011,,0.45814987,2014
H4UT04045,,0.009676017,2014
H4UT04052,,0.013807349,2014
H4VA01070,,0.343758497,2014
H4VA02052,1,0.411290882,2014
H4VA04033,,0.375153261,2014
H4VA04041,,0.022064614,2014
H4VA05048,,0.358544975,2014
H4VA05055,,0.02097148,2014
H4VA06020,,0.123316714,2014
H4VA06038,,0.119343602,2014
H4VA07143 ,0.555316302,0.616796443,2014
H4VA07150,,0.378081579,2014
H4VA07168,,0.020899852,2014
H4VA08182,0.513392857,0.314217337,2014
H4VA08224 ,0.457546442,0.63080817,2014
H4VA08265,,0.021711084,2014
H4VA08331,,0.026689515,2014
H4VA08349,,0.004742067,2014
H4VA10071,,0.40355749,2014
H4VA10089,0.539128518,0.564864744,2014
H4VA10147,,0.010955094,2014
H4VA10154,,0.004243865,2014
H4VA11087,,0.403588829,2014
H4VA11103,,0.017379729,2014
H4VT00116,0.959459459,0.010814396,2014
H4VT00124,,0.008798772,2014
H4WA01241,0.164454952,0.449634053,2014
H4WA02157,0.327302811,0.394256561,2014
H4WA03114,0.379479529,0.384677586,2014
H4WA04088,0.318083911,0.491948602,2014
H4WA04104,0.255909346,0.508051398,2014
H4WA05077,0.517453342,0.606830256,2014
H4WA05127,0.286505994,0.393169744,2014
H4WA06075,0.343231789,0.370168086,2014
H4WA07073,0.091569611,0.190257072,2014
H4WA08071,0.624982435,0.632678219,2014
H4WA08121,0.288148613,0.367321781,2014
H4WA09061,0.272081764,0.291749104,2014
H4WA10010,0.41289242,0.452984154,2014
H4WI03136,0.196795381,0.000465182,2014
H4WI03144,0.566958122,0.434436566,2014
H4WI04183 ,0.70912707,0.702434757,2014
H4WI04266,,0.027470458,2014
H4WI05099,0.993548682,0.304032738,2014
H4WI06048 ,0.361567774,0.567719951,2014
H4WI06071,0.997520619,0.40869068,2014
H4WI06113,,0.022957332,2014
H4WI07095,0.77918113,0.394095665,2014
H4WI07103,6.81756E-05,1.74457E-05,2014
H4WI07111,,0.012860996,2014
H4WI08077,0.998117803,0.349407684,2014
H4WV01041,,0.000946544,2014
H4WV02072,0.606211667,0.438813614,2014
H4WV02080 ,0.360180687,0.470787682,2014
H4WV02130,,0.049802269,2014
H4WV02148 ,0.017642547,5.83468E-05,2014
H4WV02163,,0.040518639,2014
H4WV02171,,1.94489E-05,2014
H4WV03070,1,0.553507454,2014
H4WY00170,0.986804639,0.228970321,2014
H6AK00045,0.742914089,0.509657147,2014
H6AL04098,1,0.985744182,2014
H6AZ07022,1,0.147886935,2014
H6CA05195,0.736031961,0.72689126,2014
H6CA22125,0.990878361,0.748394172,2014
H6CA24113,0.579336108,0.656399991,2014
H6CA39020,0.70553982,0.685449428,2014
H6CA40234,0.187121509,0.323531466,2014
H6CA46033,0.505868191,0.596987337,2014
H6CO01141,1,0.658114717,2014
H6CO03139,0.745391445,0.579819379,2014
H6CO05159,0.52560102,0.597979875,2014
H6CO07023,1,0.550729538,2014
H6FL08130,,0.042607984,2014
H6FL08213,0.743202296,0.539746259,2014
H6FL09070 ,1,1,2014
H6FL11126 ,1,1,2014
H6FL13148 ,1,0.615386295,2014
H6FL17032 ,1,0.101648901,2014
H6GA04129,0.547549718,0.999324324,2014
H6GA05217,1,1,2014
H6IA02146 ,0.993225638,0.52475588,2014
H6IL05150,,0.30621838,2014
H6IL06117 ,1,0.671353538,2014
H6IL06141 ,1,0.557263531,2014
H6IL10127,,0.000309206,2014
H6KS01146,0.549637611,0.679679273,2014
H6KY03124,0.870392987,0.634941683,2014
H6KY05111,0.588397915,0.217461992,2014
H6LA02173,,0.101477845,2014
H6LA07081,,0.02004805,2014
H6MD03292,0.851697938,0.595491465,2014
H6MD04183,0.869934651,0.701783285,2014
H6MD07160,0.90594008,0.699384456,2014
H6MD08366,0.029394031,7.10805E-05,2014
H6MI01028,0.738809252,0.79492294,2014
H6MI04113,0.711717659,0.558920642,2014
H6MI12181,1,0.68681458,2014
H6MN01174 ,1,0.541921966,2014
H6MN05183,1,0.707931867,2014
H6MO01246,1,0.054472947,2014
H6MO05189,0.685941201,0.449578547,2014
H6NC04037,1,0.747468794,2014
H6NE03115 ,0.682359452,0.75387643,2014
H6NH01230,0.981079674,0.48105349,2014
H6NJ08118,1,0.68486373,2014
H6NJ09058,,0.014990317,2014
H6NJ12136,0.544371405,0.592549873,2014
H6NJ13191,1,0.773535552,2014
H6NY03031,1,0.501645325,2014
H6NY12115,1,0.021908105,2014
H6NY19029,0.476899405,0.872921267,2014
H6NY25125,1,0.403088012,2014
H6OH04082,1,0.676657423,2014
H6OK04098,,0.013674097,2014
H6OR02116 ,0.755299124,0.704093242,2014
H6OR03064 ,0.986298464,0.723289281,2014
H6OR04047,0.982775574,0.585545766,2014
H6PA16197,0.98773574,0.577195222,2014
H6TN01388,0.837119956,0.828371693,2014
H6TN01495,,0.070760737,2014
H6TN09068,0.661805201,0.74968683,2014
H6TX02079,0.578393767,0.759574722,2014
H6TX08100,0.682749174,0.893245627,2014
H6TX12060,1,0.713072513,2014
H6TX15055,1,0.540095804,2014
H6TX15113,0.549342337,0.43262663,2014
H6TX21012,0.604336651,0.717792969,2014
H6VA01117 ,1,0.944335898,2014
H6VT00160,0.988496302,0.644106651,2014
H6VT00228,,0.01056897,2014
H6WA09025,0.640010758,0.708250896,2014
H6WI03099,0.997573909,0.564643972,2014
H6WV04057,0.664533543,0.446492546,2014
H8AS00052,,0.026156549,2014
H8AZ01104 ,1,0.526113638,2014
H8AZ04116,1,0.053247578,2014
H8CA01109,0.804397896,0.757315306,2014
H8CA03105,0.26393667,0.496037301,2014
H8CA04152,0.561892143,0.600490684,2014
H8CA05035,0.736051938,0.832537553,2014
H8CA09060,0.825933508,0.884787666,2014
H8CA12098,0.676106121,0.677543206,2014
H8CA12171,0.774205512,0.766959892,2014
H8CA20059,0.679001122,0.720350677,2014
H8CA22089,0.436715367,0.519271205,2014
H8CA34068,0.599518225,0.596557117,2014
H8CA36097,0.999805038,0.86651564,2014
H8CA42061,0.560831337,0.641219715,2014
H8CA52052,0.704303443,0.712000712,2014
H8CO01089,,0.019906671,2014
H8CO02137,1,0.567431239,2014
H8CO06138,1,0.518980611,2014
H8CT01046,,0.62339075,2014
H8CT02085,,0.011415485,2014
H8CT04172,,0.537590543,2014
H8DC00143,0.795566502,0.035330118,2014
H8FL01099 ,1,0.23359947,2014
H8FL15107 ,1,0.658358621,2014
H8FL16022,1,0.632353993,2014
H8FL25015,1,0.485356738,2014
H8GA08035,,0.000914983,2014
H8IA02043 ,0.493617719,0.473623362,2014
H8ID02064 ,0.616414221,0.613608471,2014
H8IL09067,1,0.660576247,2014
H8IL14067 ,1,0.534616529,2014
H8IL18043 ,1,0.747195428,2014
H8IN01096,1,0.358415382,2014
H8IN03068,,0.041218337,2014
H8IN07184,0.890914922,0.547322757,2014
H8IN07259,0.350995758,0.41766063,2014
H8KS02090,0.691392698,0.570447436,2014
H8KY02031,1,0.691853955,2014
H8KY06065,1,0.322716265,2014
H8LA02054,,0.686920612,2014
H8LA04225,,0.734338853,2014
H8MA02041,0.99069469,0.97955701,2014
H8MA05143,0.989836679,0.629583699,2014
H8MA08071,0.987399172,0.983306352,2014
H8MD01094,0.778849118,0.704190593,2014
H8ME01120 ,1,0.604322462,2014
H8MI05108,,0.015842386,2014
H8MI07039,,0.024383045,2014
H8MI11247,,0.030692013,2014
H8MN03077,1,0.621381012,2014
H8MN06047 ,1,0.560419446,2014
H8MO09153 ,0.794554566,0.683331594,2014
H8MP00041,,0.652794746,2014
H8MS03067,0.921899884,0.688936857,2014
H8MT01141,1,0.041857469,2014
H8NC03043,1,0.321901584,2014
H8NE02139 ,0.534056187,0.455702033,2014
H8NE02204,0.609090909,0.052597823,2014
H8NJ01192,,0.006788026,2014
H8NJ02133,,0.003454738,2014
H8NJ03073,1,0.599300995,2014
H8NJ04014,1,0.679592105,2014
H8NJ04154,,0.005998679,2014
H8NJ05052,1,0.554083453,2014
H8NJ07041,,0.006978805,2014
H8NJ07041 ,,0.01021237,2014
H8NM01257,1,0.585862513,2014
H8NM03196,0.875561158,0.615229579,2014
H8NV03036 ,0.860270701,0.568413056,2014
H8NY01148,1,0.543979406,2014
H8NY04050,1,0.300107658,2014
H8NY06048,0.800532439,0.948522319,2014
H8NY07046,1,0.880218167,2014
H8NY13069,1,0.421411473,2014
H8NY19058,1,0.992698549,2014
H8NY20056,1,0.563905455,2014
H8NY21203,1,0.612301729,2014
H8NY24066,1,0.984226723,2014
H8NY29032,1,0.71042746,2014
H8OH01043,1,0.632166904,2014
H8OH05036,1,0.664602076,2014
H8OH11133,1,0.314630103,2014
H8OH11141,1,0.794507609,2014
H8OH14103,1,0.037226209,2014
H8OH15076 ,0.901424768,0.660237076,2014
H8OK03047,1,0.213849828,2014
H8OR03052,,0.041351701,2014
H8OR04134,,0.022125934,2014
H8OR05107 ,0.830981183,0.536999089,2014
H8PA01153 ,0.998740157,0.828371444,2014
H8PA05071,0.989046867,0.635961008,2014
H8RI01084,,3.53141E-05,2014
H8SC02098,0.541902605,0.352752454,2014
H8TN02028,1,0.225557868,2014
H8TN02069,0.604551001,0.724931185,2014
H8TX05052,,0.146400414,2014
H8TX20127,0.75163945,0.362389885,2014
H8TX21125,,0.243395025,2014
H8TX22107,1,0.665459272,2014
H8TX22149,,0.019567585,2014
H8TX22180,,0.020844487,2014
H8UT03089,,0.722064806,2014
H8VA01147 ,0.761675549,0.6290448,2014
H8VA11062 ,1,0.568568462,2014
H8VT00141,,0.014360013,2014
H8WA07132,0.768622614,0.809742928,2014
H8WI01024,0.942715913,0.632668217,2014
H8WI02121 ,0.998397949,0.315097903,2014
H8WI09050 ,0.998108333,0.694537085,2014
H8WY00148,0.758943955,0.68466384,2014
S0AR00028 ,1,0.394303278,2014
S0DE00092,1,0.558264043,2014
S0GA00336,,3.50494E-06,2014
S0NH00219,0.978332337,0.51455366,2014
S0SC00149,0.564161532,0.542661533,2014
S2DE00064,0.756627409,0.422251942,2014
S2DE00098,,0.019484015,2014
S2IL00119,0.560847999,0.426949879,2014
S2KY00012,0.614405781,0.561881036,2014
S2MI00243,,0.012021686,2014
S2MT00096,0.833666352,0.577863644,2014
S2NC00257,0.606930693,0.037423494,2014
S2NJ00460,,0.002080731,2014
S2SC00079,,0.027287866,2014
S2TN00058,0.496535382,0.618665784,2014
S2TN00355,,0.009148039,2014
S2TX00106,0.594313974,0.615600391,2014
S2WV00070,,0.012131658,2014
S4AK00115,,0.019957507,2014
S4AK00214 ,0.400547911,0.479621105,2014
S4AK00230,0.248507031,0.037223796,2014
S4AR00103 ,1,0.564974838,2014
S4AR00111,1,0.019819352,2014
S4AR00129,1,0.020306665,2014
S4AR00137,,0.000595867,2014
S4CO00296,,0.011832589,2014
S4CO00387,,0.01443957,2014
S4CO00395,1,0.482049506,2014
S4CO00403,,0.025906172,2014
S4CO00411,,0.003148857,2014
S4CO00429,,1.02888E-05,2014
S4CO00437,,8.32901E-06,2014
S4GA11277,0.749502601,0.452063533,2014
S4GA11285,0.508795012,0.528890628,2014
S4GA11327 ,,0.019028704,2014
S4GA11335,,8.17819E-06,2014
S4GA11343,,5.45213E-06,2014
S4HI00102,0.722555782,0.277029968,2014
S4HI00136,0.493460141,0.697696835,2014
S4HI00169,1,0.025273197,2014
S4IA00087 ,0.991369071,0.437611755,2014
S4IA00129 ,0.561243249,0.521001151,2014
S4IA00186,,0.00728689,2014
S4IA00194 ,,0.02373639,2014
S4IA00202,,0.005198725,2014
S4IA00210,,0.004181641,2014
S4ID00075 ,,0.34671638,2014
S4IL00479,,0.037551072,2014
S4KS00143,,0.043257203,2014
S4KY00091,0.764727072,0.407208741,2014
S4KY00174,,6.26799E-06,2014
S4KY00182,1,0.030810632,2014
S4KY00190,,1.18395E-05,2014
S4KY00208,,3.69115E-05,2014
S4LA00107,,0.559347639,2014
S4LA00115,,0.137601865,2014
S4LA00123,,0.008854355,2014
S4LA00149,,0.009628109,2014
S4LA00156 ,,0.007692026,2014
S4LA00164,,0.002605221,2014
S4LA00172,,0.003174498,2014
S4MA00028,0.982936796,0.618686486,2014
S4MA00234,0.992615676,0.379837235,2014
S4ME00071 ,1,0.314969338,2014
S4ME00105 ,,0.000445358,2014
S4MI00355 ,1,0.54614314,2014
S4MI00363 ,1,0.413290195,2014
S4MI00371,,0.020147833,2014
S4MI00405,,2.14621E-05,2014
S4MI00413,,0.00837248,2014
S4MI00421,,1.92198E-06,2014
S4MI00447,,1.28132E-06,2014
S4MN00346 ,0.717367238,0.42907645,2014
S4MN00437,0.339015152,0.02398654,2014
S4MN00445,1,0.014980863,2014
S4MS00062,1,0.022058754,2014
S4MS00138,0.740083386,0.37894432,2014
S4MT00142,1,0.021450628,2014
S4MT00159,,0.400685728,2014
S4NC00162,0.456804249,0.488206454,2014
S4NC00279,,4.87089E-05,2014
S4NC00287,,0.000213015,2014
S4NC00295,,6.8947E-05,2014
S4NE00090 ,0.495447256,0.643368861,2014
S4NE00124 ,,0.029366858,2014
S4NE00140 ,0.674351978,0.314853508,2014
S4NE00157 ,,0.011585362,2014
S4NH00120,0.498554414,0.482111361,2014
S4NJ00185 ,1,0.558355955,2014
S4NJ00243 ,,0.001895659,2014
S4NJ00318 ,,0.008943935,2014
S4NJ00326,,0.003051026,2014
S4NM00100,0.62998833,0.444411898,2014
S4OK00083,0.876849588,0.680082317,2014
S4OK00216,1,0.285485048,2014
S4OK00224,,0.012859237,2014
S4OK00232,0.572398054,0.678534274,2014
S4OK00307,0.579946201,0.289835423,2014
S4OK00331,,0.009495171,2014
S4OK00349,,0.012078228,2014
S4OK00372,,0.031630304,2014
S4OR00198 ,,0.368664726,2014
S4OR00222,,0.030730328,2014
S4OR00255,,0.016565204,2014
S4OR00263,,0.022190477,2014
S4RI00044,1,0.292472657,2014
S4SC00109,,0.038375098,2014
S4SC00240,0.899829905,0.611159,2014
S4SC00307,0.653947971,0.370935978,2014
S4SC00356,,0.017475637,2014
S4SC00364,0.766453646,0.387825736,2014
S4SD00049 ,0.555410884,0.503704207,2014
S4SD00056,1,0.295105436,2014
S4SD00106,,0.030327974,2014
S4TN00310,,0.005613272,2014
S4TN00336,,0.001684054,2014
S4TN00351,0.364512822,0.318651592,2014
S4TN00419,,3.63884E-06,2014
S4TN00427,,0.008119703,2014
S4TN00435,,0.004132264,2014
S4TN00450,,0.001736454,2014
S4TN00468,,0.000572753,2014
S4TN00476,,0.001217555,2014
S4TN00484,,0.004191214,2014
S4TN00492,,0.026263677,2014
S4TX00516,0.721506536,0.343645434,2014
S4TX00557 ,,0.011767811,2014
S4TX00573,,0.028773816,2014
S4TX00581,,0.000212548,2014
S4VA00155,0.600743494,0.483384322,2014
S4VA00189,,0.024308838,2014
S4WV00159 ,0.874979489,0.621174417,2014
S4WV00183 ,0.779488479,0.344641373,2014
S4WV00241,,1.10208E-05,2014
S4WV00266,,0.01633057,2014
S4WV00274,,0.005655857,2014
S4WV00282,,1.54291E-05,2014
S4WV00290,,1.76332E-05,2014
S4WV00308,,2.20415E-05,2014
S4WY00097 ,0.477263688,0.174458103,2014
S4WY00105,,0.079048637,2014
S4WY00154,,0.021836214,2014
S6AL00195,1,0.972516471,2014
S6IL00151,1,0.535486839,2014
S6KS00080,0.480778543,0.531464769,2014
S6LA00227,,0.440652361,2014
S6ME00159 ,0.988617645,0.684585304,2014
S6RI00163,1,0.70582648,2014
S6VA00093,1,0.491499323,2014
S6WY00126 ,0.818203761,0.721859968,2014
S8AK00090 ,0.966331759,0.458325071,2014
S8CO00172,1,0.462604688,2014
S8ID00092 ,,0.65328362,2014
S8KS00227,,0.425278028,2014
S8MN00438 ,0.945036644,0.531511541,2014
S8MS00055,0.510102794,0.598996927,2014
S8NC00239,0.771627115,0.472561993,2014
S8NJ00012 ,0.29405328,0.423258725,2014
S8NJ00418,,0.002413969,2014
S8NM00184,1,0.555588102,2014
S8OR00207 ,0.920419822,0.557284461,2014
S8SD00024 ,,0.170862382,2014
